,genre,body_text_clean,genre_Country,genre_Other,genre_Pop/Rock,genre_Rap
2351,Pop/Rock,metallica metallica collect bell toll live make fight hill earli day constant chill deep insid shout gun run endless grey fight right ye who say hill men would kill know stiffen wound test pride men fire still aliv rage glow gone insan pain sure know lyric commerci use 1409617854061,0,0,1,0
2353,Pop/Rock,metallica metallica collect batteri lash action return reaction weak rip torn away hypnot power crush cower batteri stay smash boundari lunaci found cannot stop batteri pound aggress turn obsess cannot kill batteri cannot kill famili batteri found batteri batteri lyric commerci use 1409617854061,0,0,1,0
2364,Pop/Rock,metallica metallica collect king noth wish may wish might wish tonight satisfi dig gold dig fame dig make name pacifi want wast thing youv chase crash break crown point finger there one around want one thing play king castl crumbl your left name where crown king noth where crown hard cold lyric commerci use 1409617854061,0,0,1,0
2375,Pop/Rock,metallica feat mariann faithful metallica collect memori remain fortun fame mirror vain gone insan memori remain heavi ring finger wave anoth star deni grave see nowher crowd cri nowher tear honor like twist vine grow hide swallow mansion whole dim light alreadi fade prima donna fortun fame mirror vain gone insan fortun fame mirror vain gone insan lyric commerci use 1409617854061,0,0,1,0
2383,Pop/Rock,metallica metallica collect princ charm there black cloud overhead that poison ivi choke tree im filthi one bourbon street walk im littl boy push hard make cri there dirti needl child haha stick empti bottl still hand still dead still im suit tie break street still want im 45 that mouth im dirti dirti whore yeah look one cant free much young focu old see hey look one want see see brought world wanna see hey hey look yeah lyric commerci use 1409617854061,0,0,1,0
2384,Pop/Rock,metallica metallica collect low man lyric eye seek realiti finger seek vein there dog back step must come rain fall caus let go net rot away eye seek realiti finger seek vein trash fire warm nowher safe storm cant bear see ive let wick worn write done mayb youll understand wont cri man caus low man due pleas forgiv eye seek realiti lyric commerci use 1409617854061,0,0,1,0
2390,Pop/Rock,metallica metallica collect turn page long lonesom highway east omaha listen engin moanin one note song youd think woman girl knew night thought soon wanderin way alway your ridin sixteen hour there nothin much dont feel much like ridin wish trip road stage go playin star go turn page walk restaur lyric commerci use 1409617854061,0,0,1,0
2393,Pop/Rock,metallica metallica collect mercy fate theyr walk night moon frozen blue long black coat shelter rain load must get bat leav tree theyr join call seven satan hell preacher head hall bring blood newborn child yeah got succeed satan fall way egypt valley king mummifi pharaoh pretend dead sleep yeah dont touch never ever steal unless your kill youv hit curs pharaoh ye youv hit curs hit oh curs pharaoh deadli destroy futur makin shadi yeah dont touch never ever steal unless your kill lyric commerci use 1409617854061,0,0,1,0
2401,Pop/Rock,metallica metallica collect crash cours brain surgeri ,0,0,1,0
2403,Pop/Rock,metallica metallica collect evil mother witch burn aliv thankless littl bitch oh tear cri take dont want see face blister burnt cant hide disgrac twentyseven everyon nice gotta see em make em pay price see bodi ice take time evil ye evil man ye watch mother die lost head reveng sought break bread take chanc come lyric commerci use 1409617854061,0,0,1,0
2405,Pop/Rock,metallica garag inc princ see face see smile lone place golden mile eye tell morbid tale black heart deed age past tell part see face see smile time die lyric commerci use 1409617854061,0,0,1,0
2411,Pop/Rock,metallica garag inc loverman there devil wait outsid door much longer there devil wait outsid door much longer he buck bray paw floor much longer he howl pain crawl wall much longer there devil wait outsid door much longer he weak evil broken world much longer he shout name ask much longer there devil wait outsid door much longer loverman sinc world began forev amen till end time yeah take dress ooh im come yeah im loverman yeah caus l love babi v love virtual everyth e love almost everyth r rape murder answer prayer n know loverman go answer loverman till bitter end empir burn lyric commerci use 1409617854061,0,0,1,0
2414,Pop/Rock,metallica garag inc whiskey jar goin cook kerri mountain saw captain farrel money countin first produc pistol produc rapier said stand deliv devil may take ya took money pretti penni took money brought home molli swore shed love never would leav devil take woman yeah know trick easi mush ring dumado dumada lyric commerci use 1409617854061,0,0,1,0
2415,Pop/Rock,metallica garag inc tuesday gone train roll line wont pleas take far far away feel wind blow outsid door im leav woman home babi gone tuesday gone wind yeah babi gone gone wind long gone dont know im go want left alon oh yeah train end ill tri ooh im leav woman home babi gone tuesday gone wind ooh yeah tuesday gone wind yeah tuesday gone gone wind yeah babi gone wind lyric commerci use 1409617854061,0,0,1,0
2425,Pop/Rock,metallica garag inc stone cold crazi sleep soundli saturday morn dream al capon rumour go round gotta clear town smell like dri fishbon come law gonna break door carri away never never never want anymor gotta get away stone cold floor lyric commerci use 1409617854061,0,0,1,0
2437,Pop/Rock,metallica justic harvest sorrow life suffoc plant seed hate ive love turn hate trap far beyond fate give take life forsak cheat youth turn lie truth anger miseri youll suffer unto harvest sorrow languag mad harvest sorrow lyric commerci use 1409617854061,0,0,1,0
2453,Pop/Rock,metallica justic eye behold see see truth offens silenc confid hear hear door slam shut limit imagin keep must feel feel bitter distress decid express take take endur word move back instead forward seem absurd doesnt matter see read way done say independ limit freedom choic made friend freedom speech word bend lyric commerci use 1409617854061,0,0,1,0
2459,Pop/Rock,metallica justic one live cant rememb anyth cant tell true dream deep insid feel scream terribl silenc stop war im wake cannot see much left noth real pain hold breath wish death oh pleas god wake back womb much real pump life must feel lyric commerci use 1409617854061,0,0,1,0
2465,Pop/Rock,metallica justic harvest sorrow life suffoc plant seed hate ive love turn hate trap far beyond fate give take life forsak cheat youth turn lie truth anger miseri youll suffer unto harvest sorrow languag mad harvest sorrow lyric commerci use 1409617854061,0,0,1,0
2482,Pop/Rock,metallica kill em four horsemen last breath fourth wind blow better rais ear sound hoov knock door lock wife children time wield blade youv got compani horsemen draw nearer leather steed ride theyv come take life dead night four horsemen ride choos fate die oh yeah yeah die sinc day born know plan quartet deliver ride sinner sinner twice lyric commerci use 1409617854061,0,0,1,0
2484,Pop/Rock,metallica kill em jump fire depth fieri home summon bell chime tempt earth join sin kind job done im one peopl make time fate wont hesit pull pit come jump fire come jump fire lyric commerci use 1409617854061,0,0,1,0
2485,Pop/Rock,metallica kill em whiplash late night system go youv come see show best your rest make real know there feel deep insid drive fuckin mad feel hammerhead need oh bad adrenalin start flow your thrash around act like maniac whiplash bang head stage like never make ring make bleed make realli sore frenzi mad lyric commerci use 1409617854061,0,0,1,0
2488,Pop/Rock,metallica kill em seek destroy right scan scene citi tonight look start fight evil feel brain there noth new know drive us insan run way hide pay die one thousand death run way hide pay die one thousand death search seek destroy search seek destroy search seek destroy search seek destroy lyric commerci use 1409617854061,0,0,1,0
2492,Pop/Rock,metallica kill em motorbreath ahaha oh yeah live die laugh cri seen never life fast lane seem hard heavi dirti mean motorbreath live life cant take way motorbreath sign live fast lyric commerci use 1409617854061,0,0,1,0
2495,Pop/Rock,metallica kill em phantom lord sound rip ear deafen sound metal near bodi wait whip tast leather lip hear cri war louder sword hand control land crush metal strike frighten night fall onto knee phantom lord victim fall chain lyric commerci use 1409617854061,0,0,1,0
